央视频道,#genre#
CCTV-4中文国际,http://223.167.245.215:8001/rtp/239.45.0.2:5140
CCTV-4中文国际,http://116.21.205.101:8188/udp/239.77.1.163:5146
CCTV-4中文国际,P2p://66.42.60.221:6001/686b812b000e39330093b899ad62fabe.ts
CCTV-4中文国际,http://112.132.10.54:9901/tsfile/live/0004_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4中文国际,tvbus://1StD4vXVfrTYHcUk6ToB6PkcdDtNUG9HeN8B4gpr3aRF5P66
CCTV-4中文国际,tvbus://1ph6BCENfRMwUxgPPbcyrnjR8LsWBkXY584VEnfChzAvYCDeTj
CCTV-4中文国际,http://8.138.7.223/tv/migu3.php?id=cctv4o
CCTV-4中文国际,http://8.138.7.223/tv/migu3.php?id=cctv4
CCTV-4中文国际,http://111.227.196.164:9901/tsfile/live/0004_1.m3u8
CCTV-4中文国际,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226124/index.m3u8
CCTV-4中文国际,http://60.16.0.216:5757/hls/4/index.m3u8
CCTV-4中文国际,http://220.190.54.26:8188/udp/233.50.200.101:5140
CCTV-4中文国际,http://171.15.18.199:8180/TV00000000000000000004@HHZT
CCTV-4中文国际,http://171.117.13.205:9999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4中文国际,http://111.227.196.164:9901/tsfile/live/faacts/0004_1.m3u8
CCTV-4中文国际,http://8.138.7.223/tv/migu2.php?id=4
CCTV-4中文国际,http://115.171.216.75:4000/rtp/225.1.8.4:8092
CCTV-4中文国际,http://115.171.216.73:4000/rtp/225.1.8.4:8092
CCTV-4中文国际,http://218.8.87.96:4000/rtp/229.58.190.131:5000
CCTV-4中文国际,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226124/1.m3u8
CCTV-4中文国际,http://183.222.242.31:8088/hls/4/index.m3u8
CCTV-4中文国际,http://8.138.7.223/tv/hot.php?id=4
CCTV-4中文国际欧洲,http://106.53.99.30/tv/jzb.php?id=cctv4o
CCTV-4中文国际欧洲,http://hm.hellolle.eu.org:35455/mgtv/608807419.m3u8
CCTV-4中文国际欧洲,http://8.138.7.223/tv/migu2.php?id=18
CCTV-4中文国际美洲,http://hm.hellolle.eu.org:35455/mgtv/608807416.m3u8
CCTV-4中文国际美洲,http://106.53.99.30/tv/jzb.php?id=cctv4m
CCTV-4中文国际美洲,http://8.138.7.223/tv/migu2.php?id=19
CCTV-5体育,http://183.236.43.98:4013/udp/239.77.0.170:5146
CCTV-5体育,http://171.104.106.168:50112/udp/239.81.0.232:4056
CCTV-5体育,https://stream1.freetv.fun/cctv5-6.m3u8
CCTV-5体育,http://218.8.87.96:4000/rtp/229.58.190.60:5000
CCTV-5体育,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226146/1.m3u8
CCTV-5体育,http://171.15.18.199:8180/TV00000000000000000005@HHZT
CCTV-5体育,http://zjzcf.synology.me:35455/gaoma/cctv5.m3u8
CCTV-5体育,http://115.171.216.73:4000/rtp/225.1.8.89:8000
CCTV-5体育,http://220.190.54.26:8188/udp/233.50.201.197:5140
CCTV-5体育,http://106.53.99.30/tv/jzb.php?id=cctv5
CCTV-5体育,http://8.138.7.223/tv/migu2.php?id=5
CCTV-5体育,http://8.138.7.223/tv/hot.php?id=5
CCTV-5体育,http://112.132.10.54:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5体育,https://stream1.freetv.fun/cctv5-71.ctv
CCTV-5体育,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-0-6-0.html
CCTV-5体育,tvbus://12vQm3ScjY64cS6nuXUSEx2E6EvJVr5fDn84gwVZQQGeSLNVHzU
CCTV-5体育,http://8.138.7.223/tv/migu3.php?id=cctv5
CCTV-5体育,http://60.16.0.216:5757/hls/5/index.m3u8
CCTV-5体育,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225734/index.m3u8
CCTV-5体育,http://183.222.242.31:8088/hls/5/index.m3u8
CCTV-5体育,http://115.171.216.75:4000/rtp/225.1.8.89:8000
CCTV-5⁺体育赛事,http://183.236.43.98:4013/udp/239.77.0.87:5146
CCTV-5⁺体育赛事,http://183.236.43.98:4013/udp/239.77.1.31:5146
CCTV-5⁺体育赛事,http://183.215.134.239:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5⁺体育赛事,http://116.21.205.101:8188/udp/239.77.1.31:5146
CCTV-5⁺体育赛事,http://115.171.216.73:4000/rtp/225.1.8.20:8004
CCTV-5⁺体育赛事,http://hm.hellolle.eu.org:35455/mgtv/641886773.m3u8
CCTV-5⁺体育赛事,http://220.190.54.26:8188/udp/233.50.201.220:5140
CCTV-5⁺体育赛事,http://8.138.7.223/tv/migu2.php?id=6
CCTV-5⁺体育赛事,http://8.138.7.223/tv/migu3.php?id=cctv5p
CCTV-5⁺体育赛事,http://218.8.87.96:4000/rtp/229.58.190.154:5000
CCTV-5⁺体育赛事,http://106.53.99.30/tv/jzb.php?id=cctv5plus
CCTV-5⁺体育赛事,http://115.171.216.75:4000/rtp/225.1.8.20:8004
CCTV-5⁺体育赛事,https://stream1.freetv.fun/cctv-5-ti-yu-sai-shi-6.m3u8
CCTV-5⁺体育赛事,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-0-7-0.html
CCTV-5⁺体育赛事,https://stream1.freetv.fun/cctv-5-ti-yu-sai-shi-3.m3u8
CCTV-5⁺体育赛事,http://zjzcf.synology.me:35455/gaoma/cctv5p.m3u8
CCTV-5⁺体育赛事,http://183.222.242.31:8088/hls/16/index.m3u8
CCTV-5⁺体育赛事,tvbus://13BcLjwpZHFyxGcZdGLreoMYwhcifjqsjZ3Yw652PQdM9tXpTf
CCTV-5⁺体育赛事,http://8.138.7.223/tv/hot.php?id=18
CCTV-5⁺体育赛事,tvbus://12Zq7VHwAkfWFuXJUZVAXf6C9zPxWjvN2f4ocu6Taqu2camUzWz
CCTV-6电影,http://222.218.122.56:8188/udp/239.81.0.233:4056
CCTV-6电影,http://183.236.43.98:4013/udp/239.77.0.171:5146
CCTV-6电影,http://171.104.106.168:50112/udp/239.81.0.233:4056
CCTV-6电影,http://hm.hellolle.eu.org:35455/mgtv/624878396.m3u8
CCTV-6电影,http://223.167.245.215:8001/rtp/239.45.1.70:5140
CCTV-6电影,http://218.8.87.96:4000/rtp/229.58.190.61:5000
CCTV-6电影,http://115.171.216.75:4000/rtp/225.1.8.84:8000
CCTV-6电影,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226148/1.m3u8
CCTV-6电影,http://106.53.99.30/tv/jzb.php?id=cctv6
CCTV-6电影,http://183.222.242.31:8088/hls/6/index.m3u8
CCTV-6电影,http://112.132.10.54:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,https://smart.pendy.dpdns.org/Smart.php?id=cctv6
CCTV-6电影,tvbus://126j944cmjXRiuEsLCPqjD1j2AXtdbwVSYxHqMY63HX4Ggx87du
CCTV-6电影,tvbus://12kc69oYTt3JtqJZtxLHQvAENMm3EhT6fBDJahBemGj6m7FQxYA
CCTV-6电影,http://8.138.7.223/tv/migu3.php?id=cctv6
CCTV-6电影,http://8.138.7.223/tv/hot.php?id=6
CCTV-6电影,http://60.16.0.216:5757/hls/7/index.m3u8
CCTV-6电影,http://171.15.18.199:8180/TV00000000000000000006@HHZT
CCTV-6电影,http://8.138.7.223/tv/migu2.php?id=7
CCTV-6电影,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226148/index.m3u8
CCTV-6电影,http://115.171.216.73:4000/rtp/225.1.8.84:8000
CCTV-6电影,http://220.190.54.26:8188/udp/233.50.201.198:5140
CCTV-7国防军事,http://zqh2333.top:2222/rtp/239.93.24.61:5140
CCTV-7国防军事,https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv7_1_td.m3u8
CCTV-7国防军事,http://8.138.7.223/tv/cctv7.m3u8
CCTV-7国防军事,http://zjzcf.synology.me:35455/gaoma/cctv7.m3u8
CCTV-7国防军事,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226143/1.m3u8
CCTV-7国防军事,http://115.171.216.75:4000/rtp/225.1.8.7:8104
CCTV-7国防军事,http://218.8.87.96:4000/rtp/229.58.190.132:5000
CCTV-7国防军事,http://220.190.54.26:8188/udp/233.50.200.24:5140
CCTV-7国防军事,http://112.132.10.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-7国防军事,http://hm.hellolle.eu.org:35455/mgtv/673168121.m3u8
CCTV-7国防军事,http://111.227.196.164:9901/tsfile/live/0007_1.m3u8
CCTV-7国防军事,http://183.222.242.31:8088/hls/7/index.m3u8
CCTV-7国防军事,http://8.138.7.223/tv/migu2.php?id=8
CCTV-7国防军事,http://8.138.7.223/tv/hot.php?id=7
CCTV-7国防军事,http://171.15.18.199:8180/TV00000000000000000007@HHZT
CCTV-7国防军事,http://60.16.0.216:5757/hls/8/index.m3u8
CCTV-7国防军事,http://8.138.7.223/tv/migu3.php?id=cctv7
CCTV-7国防军事,tvbus://1rKhpxR8NcbX4oFrKdxR3G6DLPCrfhKNNnx2onvjFvG1zfYc72
CCTV-7国防军事,tvbus://1YyDSLFGguWLFYUr5zD6apRVw5n65Wh62N1TcrtK5KHRjCmvwU
CCTV-8电视剧,http://222.218.122.56:8188/udp/239.81.0.234:4056
CCTV-8电视剧,http://171.104.106.168:50112/udp/239.81.0.234:4056
CCTV-8电视剧,http://117.86.51.74:8888/rtp/239.49.1.8:6000
CCTV-8电视剧,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视剧,http://183.236.43.98:4013/udp/239.77.0.172:5146
CCTV-8电视剧,http://223.167.245.215:8001/rtp/239.45.1.71:5140
CCTV-8电视剧,http://zqh2333.top:2222/rtp/239.93.55.39:5140
CCTV-8电视剧,http://112.132.10.54:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视剧,http://60.16.0.216:5757/hls/9/index.m3u8
CCTV-8电视剧,https://ldocctvwbcdbd.a.bdydns.com/ldocctvwbcd/cdrmldcctv8_1/index.m3u8?BR=hd
CCTV-8电视剧,http://106.53.99.30/tv/jzb.php?id=cctv8
CCTV-8电视剧,http://hm.hellolle.eu.org:35455/mgtv/624878356.m3u8
CCTV-8电视剧,http://218.8.87.96:4000/rtp/229.58.190.63:5000
CCTV-8电视剧,http://183.222.242.31:8088/hls/8/index.m3u8
CCTV-8电视剧,tvbus://12ETgtVPQ59Q98uj6entfJ1KLnuqm8nNay3wFRpEy7yrBejZ93F
CCTV-8电视剧,http://115.171.216.75:4000/rtp/225.1.8.85:8000
CCTV-8电视剧,http://115.171.216.73:4000/rtp/225.1.8.85:8000
CCTV-8电视剧,http://220.190.54.26:8188/udp/233.50.201.199:5140
CCTV-8电视剧,http://8.138.7.223/tv/migu2.php?id=9
CCTV-8电视剧,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
CCTV-8电视剧,http://8.138.7.223/tv/hot.php?id=8
CCTV-8电视剧,http://171.15.18.199:8180/TV00000000000000000008@HHZT
CCTV-8电视剧,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226167/index.m3u8
CCTV-8电视剧,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225736/index.m3u8
CCTV-8电视剧,tvbus://12CLTUnNKNuQx2HmCFB4yHMsweEmymdgLA1j5Wq8mgb7dVevcxw
CCTV-8电视剧,http://8.138.7.223/tv/migu3.php?id=cctv8
CCTV-8电视剧,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226167/1.m3u8
CCTV-9纪录,http://zqh2333.top:2222/rtp/239.93.25.24:5140
CCTV-9纪录,http://222.218.122.56:8188/udp/239.81.0.117:4056
CCTV-9纪录,http://223.167.245.215:8001/rtp/239.45.3.4:5140
CCTV-9纪录,http://183.236.43.98:4013/udp/239.77.0.135:5146
CCTV-9纪录,http://xiaoya.crccxw.top:35455/gaoma/cctv9.m3u8
CCTV-9纪录,http://8.138.7.223/tv/migu2.php?id=10
CCTV-9纪录,http://8.138.7.223/tv/migu3.php?id=cctv9
CCTV-9纪录,http://115.171.216.75:4000/rtp/225.1.8.9:8112
CCTV-9纪录,http://hm.hellolle.eu.org:35455/mgtv/673168140.m3u8
CCTV-9纪录,tvbus://12FzVWrD4EA1SqP7GDAjKqPn4hn4RrcdQhccqvdH2MidHR2jPT9
CCTV-9纪录,http://112.132.10.54:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-9纪录,http://106.53.99.30/tv/jzb.php?id=cctv9
CCTV-9纪录,http://8.138.7.223/tv/hot.php?id=9
CCTV-9纪录,http://218.8.87.96:4000/rtp/229.58.190.156:5000
CCTV-9纪录,http://60.16.0.216:5757/hls/10/index.m3u8
CCTV-9纪录,http://183.222.242.31:8088/hls/9/index.m3u8
CCTV-9纪录,http://111.227.196.164:9901/tsfile/live/0009_1.m3u8
CCTV-9纪录,http://220.190.54.26:8188/udp/233.50.201.121:5140
CCTV-9纪录,http://115.171.216.73:4000/rtp/225.1.8.9:8112
CCTV-9纪录,http://171.15.18.199:8180/TV00000000000000000009@HHZT
CCTV-10科教,http://223.167.245.215:8001/rtp/239.45.3.8:5140
CCTV-10科教,http://116.21.205.101:8188/udp/239.77.0.134:5146
CCTV-10科教,http://183.236.43.98:4013/udp/239.77.0.134:5146
CCTV-10科教,http://42.225.117.174:11199/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226169/index.m3u8
CCTV-10科教,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225743/index.m3u8
CCTV-10科教,http://220.190.54.26:8188/udp/233.50.201.122:5140
CCTV-10科教,http://115.171.216.73:4000/rtp/225.1.8.10:8116
CCTV-10科教,https://stream1.freetv.fun/0dcbed2ed662304a0dfedbfd136a829adf1c5248c533627626fddff02fb1b19f.m3u8
CCTV-10科教,http://171.117.13.205:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,tvbus://1evTU4UbJopvZ87vMsbe1b1GJGQbCMawEnNFNeNZd342YdTV2q
CCTV-10科教,http://8.138.7.223/tv/migu3.php?id=cctv10
CCTV-10科教,http://171.15.18.199:8180/TV00000000000000000010@HHZT
CCTV-10科教,http://183.222.242.31:8088/hls/10/index.m3u8
CCTV-10科教,http://hm.hellolle.eu.org:35455/mgtv/624878405.m3u8
CCTV-10科教,http://8.138.7.223/tv/hot.php?id=10
CCTV-10科教,http://8.138.7.223/tv/migu2.php?id=11
CCTV-10科教,http://106.53.99.30/tv/jzb.php?id=cctv10
CCTV-10科教,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
CCTV-10科教,http://112.132.10.54:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-10科教,http://218.8.87.96:4000/rtp/229.58.190.157:5000
CCTV-10科教,tvbus://1gLG4H4c6bdSAXXZXpVCyqNcHB3D9gLX6ZNukRnB94eEXRkhWb
CCTV-10科教,http://115.171.216.75:4000/rtp/225.1.8.10:8116
CCTV-11戏曲,http://183.236.43.98:4013/udp/239.77.1.238:5146
CCTV-11戏曲,http://223.167.245.215:8001/rtp/239.45.1.196:5140
CCTV-11戏曲,http://8.138.7.223/tv/migu2.php?id=12
CCTV-11戏曲,http://171.15.18.199:8180/TV00000000000000000011@HHZT
CCTV-11戏曲,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226145/1.m3u8
CCTV-11戏曲,http://111.227.196.164:9901/tsfile/live/0011_1.m3u8
CCTV-11戏曲,http://60.16.0.216:5757/hls/12/index.m3u8
CCTV-11戏曲,http://8.138.7.223/tv/hot.php?id=11
CCTV-11戏曲,http://112.27.235.94:8000/hls/12/index.m3u8
CCTV-11戏曲,http://115.171.216.73:4000/rtp/225.1.8.73:8120
CCTV-11戏曲,http://hm.hellolle.eu.org:35455/mgtv/667987558.m3u8
CCTV-11戏曲,http://112.132.10.54:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-11戏曲,http://106.53.99.30/tv/jzb.php?id=cctv11
CCTV-11戏曲,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV-11戏曲,tvbus://12m2gK9i8cZZ7iFL3n7jCYb416b1FTAbE5xZxwHAyLkxRaTvSdT
CCTV-11戏曲,http://183.222.242.31:8088/hls/11/index.m3u8
CCTV-11戏曲,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226101/index.m3u8
CCTV-11戏曲,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226145/index.m3u8
CCTV-11戏曲,http://8.138.7.223/tv/migu3.php?id=cctv11
CCTV-11戏曲,http://218.8.87.96:4000/rtp/229.58.190.134:5000
CCTV-11戏曲,http://115.171.216.75:4000/rtp/225.1.8.73:8120
CCTV-12社会与法,http://116.21.205.101:8188/udp/239.77.0.136:5146
CCTV-12社会与法,http://zqh2333.top:2222/rtp/239.93.25.30:8124
CCTV-12社会与法,http://183.236.43.98:4013/udp/239.77.0.136:5146
CCTV-12社会与法,http://222.218.122.56:8188/udp/239.81.0.119:4056
CCTV-12社会与法,http://223.167.245.215:8001/rtp/239.45.3.10:5140
CCTV-12社会与法,http://117.86.51.74:8888/rtp/239.49.8.55:9822
CCTV-12社会与法,http://171.104.106.168:50112/udp/239.81.0.119:4056
CCTV-12社会与法,tvbus://19rgeaRyYYoqVshfXTwENrJjrZgjtarbiauCePwtXfSPfvbPtE
CCTV-12社会与法,http://8.138.7.223/tv/hot.php?id=12
CCTV-12社会与法,http://171.15.18.199:8180/TV00000000000000000012@HHZT
CCTV-12社会与法,http://hm.hellolle.eu.org:35455/mgtv/673168185.m3u8
CCTV-12社会与法,http://8.138.7.223/tv/migu2.php?id=13
CCTV-12社会与法,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226125/index.m3u8
CCTV-12社会与法,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226103/index.m3u8
CCTV-12社会与法,tvbus://12EEei6UG55uQBLhya1dGpGAQpjWcFpAmTHLh88g2Q7V3vdSDDX
CCTV-12社会与法,http://106.53.99.30/tv/jzb.php?id=cctv12
CCTV-12社会与法,http://115.171.216.75:4000/rtp/225.1.8.12:8124
CCTV-12社会与法,http://xiaoya.crccxw.top:35455/gaoma/cctv12.m3u8
CCTV-12社会与法,http://183.222.242.31:8088/hls/12/index.m3u8
CCTV-12社会与法,http://220.190.54.26:8188/udp/233.50.201.123:5140
CCTV-12社会与法,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226126/1.m3u8
CCTV-12社会与法,http://115.171.216.73:4000/rtp/225.1.8.12:8124
CCTV-12社会与法,http://zjzcf.synology.me:35455/gaoma/cctv12.m3u8
CCTV-12社会与法,http://60.16.0.216:5757/hls/13/index.m3u8
CCTV-12社会与法,http://8.138.7.223/tv/migu3.php?id=cctv12
CCTV-12社会与法,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV-13新闻,http://223.167.245.215:8001/rtp/239.45.1.198:5140
CCTV-13新闻,http://zqh2333.top:2222/rtp/239.93.24.66:5140
CCTV-13新闻,http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://183.236.43.98:4013/udp/239.253.43.196:5146
CCTV-13新闻,http://171.104.106.168:50112/udp/239.81.0.206:4056
CCTV-13新闻,http://hm.hellolle.eu.org:35455/mgtv/608807423.m3u8
CCTV-13新闻,http://111.227.196.164:9901/tsfile/live/0013_1.m3u8
CCTV-13新闻,http://115.171.216.75:4000/rtp/225.1.8.168:8130
CCTV-13新闻,http://171.15.18.199:8180/TV00000000000000000013@HHZT
CCTV-13新闻,http://8.138.7.223/tv/hot.php?id=13
