更新时间,#genre#
石首综合,http://p8.vzan.com/slowlive/622923977748489779/live.m3u8
房县综合,http://p2hs.vzan.com/844270/495391109072307857/live.m3u8
崇阳综合,http://61.184.176.248:10500/live/live.m3u8
湖北综合,http://59.173.122.222:8686/rtp/239.69.1.42:9892
湖北生活,http://221.232.102.35:8989/rtp/239.69.1.205:10872
湖北教育,http://59.173.122.222:8686/rtp/239.69.1.206:10878
湖北影视,http://221.232.102.35:8989/rtp/239.69.1.204:10866
湖北公共,http://59.173.122.222:8686/rtp/239.69.1.40:9880
湖北垄上,http://59.173.122.222:8686/rtp/239.69.1.43:9898
大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8
湖南都市,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnds
湖南电视剧,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hndsj
湖南爱晚,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnaw
湖南娱乐,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnyl
金鹰纪实,http://111.162.205.105:8686/rtp/225.1.1.124:5002
湖南金鹰纪实,http://114.100.195.166:4022/rtp/238.1.79.9:4184
长沙新闻综合,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=csxw
长沙政法,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=cszf
浙江钱江,http://api3.52tb.xyz/info?id=436&token=20230226bgyszp
浙江生活,http://api3.52tb.xyz/info?id=437&token=20230226bgyszp
浙江教科,http://api3.52tb.xyz/info?id=432&token=20230226bgyszp
杭州导视,http://120.55.49.231:3095/rtp/233.50.201.182:5140
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed[浙江]洞头综合频道
江门侨乡,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
江门侨乡生活,http://n1.gzbody.com:85/rtp/239.77.0.202:5146
江门综合,http://n1.gzbody.com:85/rtp/239.77.0.201:5146
汕头经济,http://211.97.63.3:801/hls/501/index.m3u8
汕头文旅,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0590&tk=a0c4f6cfaba3
茂名综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9728&tk=a0c4f6cfaba3
开平生活,video://https://web.guangdianyun.tv/tv/?id=1435&uin=1132
开平综合,video://https://web.guangdianyun.tv/tv/?id=1434&uin=1132
河源公共,video://https://www.hyrtv.cn/itv/ggds/
河源综合,video://https://www.hyrtv.cn/itv/zhds/
深圳少儿,video://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动电视,video://https://www.sztv.com.cn/pindao/index.html?id=7869
深圳财经生活,https://php.946985.xyz/iptv/jacktv.php?id=xuj3az
云浮综合,video://https://static.yft.ndoe.cn/hd/ysx/
丰顺综合,https://p2.vzan.com/701678271/024926084736123670/live.m3u8
优漫卡通,http://154.201.91.7:5555/tvbox/%E5%85%AC%E4%BC%97%E5%8F%B7%E5%A5%BD%E4%BA%AB%E7%94%9F%E6%B4%BB%E5%B0%8F%E5%8A%A9%E6%89%8B/%E5%92%AA%E5%92%95/%E5%92%AA%E5%92%95.php?ID=ymkt
平远综合,http://1b6467f415.iok.la:9931/tsfile/live/1097_1.m3u8
南京十八,https://migu.188766.xyz/?migutoken=f23a57defee35dcbf67eb951d0709123&id=%E5%8D%97%E4%BA%AC%E5%8D%81%E5%85%AB%E9%A2%91%E9%81%93&type=yy
南京教科,https://migu.188766.xyz/?migutoken=bb666d9ebf14f8fba469fc73813a2715&id=%E5%8D%97%E4%BA%AC%E6%95%99%E7%A7%91%E9%A2%91%E9%81%93&type=yy
南京新闻综合,https://migu.188766.xyz/?migutoken=2556ef640cbc065ec31462204c3bc832&id=%E5%8D%97%E4%BA%AC%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&type=yy
南通新闻综合,https://migu.188766.xyz/?migutoken=a22c76fc2bdcd74a379a4c3c852210cc&id=%E5%8D%97%E9%80%9A%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
淮安新闻综合,https://migu.188766.xyz/?migutoken=39166a80f0e8e1a84dc325a5770491c5&id=%E6%B7%AE%E5%AE%89%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
溧水新闻综合,https://migu.188766.xyz/?migutoken=9940c1907ea49e88b921dc5ddc0cb07d&id=%E6%BA%A7%E6%B0%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
苏州新闻综合,https://mursor.ottiptv.cc/migu/639731952.m3u8?migutoken=260a25106d2b28b1eeabc44daef40f95e72ca73702c8b40512c34de39a604d7ab0a03b10cbbc607205836dab6734b3668fde439d6f2dcafc802f4b14b44ad66809e738183dad40aa3d78a395a5
南昌新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_nanchang.flv
江西新闻,http://www.dsk.cc/jxtv/jxtv.php?id=jxxw
新余新闻综合,http://play-live-hls.jxtvcn.com.cn/live-city/tv_xinyu.m3u8
南昌都市,http://nctv.top/IDOEPpiryt/nctv.php?id=ncds
江西移动电视,http://www.lizhinas.top:1009/rtp/239.252.220.241:5140
北京卡酷少儿,https://cc06.tv12.xyz/29.m3u8
玉山新闻综合,http://zhibo.jxxw.com.cn/live/731.m3u8?txSecret=bf241b8203b43d072901d52158348bbd&txTime=768502ee
上饶新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_shangrao
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
江西公共农业,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西经济生活,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西陶瓷,http://203.205.191.53/yun-live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8
萍乡公共,http://117.169.95.173:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv3stream.m3u8
北京新闻,https://migu.188766.xyz/?migutoken=c1daaceffde4c4ee0f911e03aac71130&id=%E5%8C%97%E4%BA%AC%E6%96%B0%E9%97%BB&type=yy
北京生活,https://migu.188766.xyz/?migutoken=5352c66f3445e6f6a6674e780db1be96&id=%E5%8C%97%E4%BA%ACi%E7%94%9F%E6%B4%BB&type=yy
北京财经,https://migu.188766.xyz/?migutoken=5640c85cdd0503fc9ddc9e56bef9d5c2&id=%E5%8C%97%E4%BA%AC%E8%B4%A2%E7%BB%8F&type=yy
北京体育休闲,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EeVAybrHg955d_IRT9e_uHQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMLCKqkSfuGOusJwBMwlCbz%2CEND
北京青年,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.118:8000
七彩戏剧,http://36.105.100.208:35455/itv/5000000011000031116.m3u8?cdn=bestzb
BRTV体育,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.243:8000
欢笑剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225771/index.m3u8
法治天地,http://36.105.100.208:35455/itv/2000000002000000014.m3u8?cdn=hnbblive
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221225762/index.m3u8
上海新闻综合,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/1200/index.m3u8?msisdn=20250928160055a54c6b3cc48f4c4190fdd8d9c0103d48&mdspid=&spid=699212&netType=0&sid=5500002275&pid=2028597139&timestamp=20250928160055&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632657&ParentNodeID=-99&assertID=5500002275&client_ip=106.13.250.89&SecurityKey=20250928160055&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2c5ad991cb88a9ed341681d9aa688893&ddCalcu=329ce8528a18d069a9a19cdb18886a194e3d
上海第一财经,https://migu.188766.xyz/?migutoken=e940a0c3fa39c496b527ea3144d90c55&id=dycj&type=sz
东方财经,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226134/index.m3u8
上海纪实,http://36.105.100.208:35455/itv/5000000004000010282.m3u8?cdn=bestzb
上海外语,http://150.158.112.123/公众号玉玉应用笔记/php/综合/migu1.php?id=shics
上视外语,http://139.196.151.191/rtp/239.45.1.127:5140
天津都市,http://154.201.91.7:5555/tvbox/%E5%85%AC%E4%BC%97%E5%8F%B7%E5%A5%BD%E4%BA%AB%E7%94%9F%E6%B4%BB%E5%B0%8F%E5%8A%A9%E6%89%8B/%E5%92%AA%E5%92%95/%E5%92%AA%E5%92%95.php?ID=16005_1.m3u8?key=txiptv&playlive=1&authid=0
上海教育,http://180.165.18.212:9898/rtp/239.45.0.13:5140
天津文艺,http://154.201.91.7:5555/tvbox/%E5%85%AC%E4%BC%97%E5%8F%B7%E5%A5%BD%E4%BA%AB%E7%94%9F%E6%B4%BB%E5%B0%8F%E5%8A%A9%E6%89%8B/%E5%92%AA%E5%92%95/%E5%92%AA%E5%92%95.php?ID=16003_1.m3u8?key=txiptv&playlive=1&authid=0
重庆汽摩,https://cc06.tv12.xyz/33.m3u8
璧山综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6c4441&tk=6949f8ce7202
天津新闻,http://60.26.12.23:85/tsfile/live/16002_1.m3u8?key=txiptv&playlive=1&authid=0
黄山新闻综合,http://114.100.195.166:4022/rtp/238.1.78.130:6912
阜南新闻综合,http://114.100.195.166:4022/rtp/238.1.79.11:4200
芜湖生活,http://114.100.195.166:4022/rtp/238.1.78.80:6512
芜湖新闻综合,http://114.100.195.166:4022/rtp/238.1.78.112:6768
霍山综合,http://114.100.195.166:4022/rtp/238.1.78.220:7632
滁州公共,http://114.100.195.166:4022/rtp/238.1.78.134:6944
淮南新闻综合,http://114.100.195.166:4022/rtp/238.1.78.113:6776
铜陵新闻综合,http://114.100.195.166:4022/rtp/238.1.78.139:6984
涡阳新闻综合,http://114.100.195.166:4022/rtp/238.1.78.197:7448
池州新闻综合,http://114.100.195.166:4022/rtp/238.1.78.147:7048
广德生活,http://8.138.7.223/【公众号：榴芒电视】/ahwanyun.php?id=ahsh
歙县综合,http://114.100.195.166:4022/rtp/238.1.78.200:7472
霍邱新闻综合,http://114.100.195.166:4022/rtp/238.1.78.119:6824
广德新闻综合,http://114.100.195.166:4022/rtp/238.1.78.212:7568
宿州科教,http://114.100.195.166:4022/rtp/238.1.78.123:6856
宿州公共,http://114.100.195.166:4022/rtp/238.1.78.122:6848
滁州科教,http://114.107.47.32:8188/rtp/238.1.78.133:6936
滁州新闻综合,http://114.107.47.32:8188/rtp/238.1.78.132:6928
南陵新闻综合,http://114.100.195.166:4022/rtp/238.1.78.189:7384
六安新闻综合,http://114.100.195.166:4022/rtp/238.1.78.144:7024
休宁新闻综合,http://114.100.195.166:4022/rtp/238.1.79.20:4272
亳州新闻,http://114.100.195.166:4022/rtp/238.1.78.128:6896
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
亳州农村,http://114.100.195.166:4022/rtp/238.1.78.129:6904
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8
辽宁影视剧,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8
辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8
辽宁经济,https://cc06.tv12.xyz/77.m3u8
辽宁都市,https://cc06.tv12.xyz/74.m3u8
辽宁体育,https://cc06.tv12.xyz/79.m3u8
辽宁公共,https://cc06.tv12.xyz/75.m3u8
辽宁教育,https://cc06.tv12.xyz/80.m3u8
陕西一套,http://stream.snrtv.com/sxbc-1-huvxU6.m3u8
陕西三套,http://stream.snrtv.com/sxbc-3-fjlIJ9.m3u8
陕西二套,http://stream.snrtv.com/sxbc-2-lxzDIW.m3u8
陕西五套,http://stream.snrtv.com/sxbc-5-hpLPY9.m3u8
陕西八套,http://stream.snrtv.com/sxbc-yd-axCWZ8.m3u8
陕西新闻资讯,https://mursor.ottiptv.cc/migu/956909289.m3u8?migutoken=dfbbd5fbf7a2c3655f0db8c92c10a4adac624256be78e5d9598a01b193bd20b32cd47215efafd4c3404224f75b14e721021f5ef65e34a395be200aab45c7ecda547cf2cd44023bfce1ced14a3e
辽宁移动电视,http://124.94.197.227:9902/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
陕西乐家购物,http://gxlive.snrtv.com/sx6-SD.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
陕西七套,http://stream.snrtv.com/sxbc-7-eADEJP.m3u8
陕西四套,http://222.90.25.126:20000/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
陕西六套,http://222.90.25.126:20000/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
陕西都市青春,https://mursor.ottiptv.cc/migu/956909358.m3u8?migutoken=c87dc81c3a4dfa5f0241fa92cbd0f962df97329d2447bcb3ff76c61e9bb4cb6baa92af67d4f1269e95c16358b6bb2468bd5220ac0872a32bf5025673f04e39d4c4a840f29104c5af836051f154
陕西体育休闲,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/51/20250804/index.m3u8?msisdn=20251005040047d48dc8ebbb374e3f896513dce04b5bcc&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20251005040047&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=106.13.250.89&SecurityKey=20251005040047&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2a01e49298d1c59d912bada572293b79&ddCalcu=927aeb003169e024297259a8dda1bc25199d
山东农科,http://58.58.111.222:808/hls/64/index.m3u8?key=txiptv
山西影视,http://118.81.192.183:9003/hls/51/index.m3u8
山西文体生活,http://r3g.xixi.baby:4000/rtp/226.0.2.16:8040
山西社会与法治,https://livehhhttps.sxrtv.com/lsdream/p4y5do9/500/v1dpky0.m3u8
山西经济,http://171.121.65.54:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0运城-1
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
怀仁综合,https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8
龙岩新闻综合,http://112.109.206.113:9999/rtp/239.255.40.160:8208
福建文体,http://112.109.206.113:9999/rtp/239.255.40.155:8208
来宾综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=39c4bc&tk=6949f8ce7202
贺州综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=89c2b2&tk=6949f8ce7202
鹿泉一套,http://8.138.7.223/tv/heb.php?id=2002
邯郸科技教育,http://8.138.7.223/tv/heb.php?id=0402
邯郸公共,http://8.138.7.223/tv/heb.php?id=0403
邯郸新闻,http://bclivepull.handannews.com.cn/BClive/NewsBroadcast.m3u8
清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8?zguizd
河北都市,http://8.138.7.223/tv/heb.php?id=00032
河南都市,http://1.196.193.27:808/hls/32/index.m3u8
河南民生,https://migu.188766.xyz/?migutoken=3b96c06b6c91ed41fc4df6cf126c03c3&id=%E6%B0%91%E7%94%9F%E9%A2%91%E9%81%93&type=yy
柳河综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5ab50c&tk=6949f8ce7202
宁夏经济,http://home.kaijuns.cn:4000/rtp/239.121.4.91:8520
银川生活,http://home.kaijuns.cn:4000/rtp/239.121.4.106:8610
宁夏公共,http://home.kaijuns.cn:4000/rtp/239.121.4.97:8556
银川公共,http://home.kaijuns.cn:4000/rtp/239.121.4.21:8100
门源综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8ca1c1&tk=6949f8ce7202
万源新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1447ce&tk=922ba46651d3
银川文体,http://home.kaijuns.cn:4000/rtp/239.121.4.22:8106
仁寿综合,http://8.138.250.123:8899/live2.rxip.sc96655.com/live/msrszh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
广安公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f17b27&tk=6949f8ce7202
剑阁综合,http://8.138.250.123:8899/live2.rxip.sc96655.com/live/jgxwzhH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
平武综合,http://8.138.250.123:8899/live2.rxip.sc96655.com/live/pwgq_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
康定综合,http://8.138.250.123:8899/live2.rxip.sc96655.com/live/gzkdxwzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
昭化综合,http://8.138.250.123:8899/live2.rxip.sc96655.com/live/zhxwzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd?
盐亭综合,http://8.138.250.123:8899/live2.rxip.sc96655.com/live/ytzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆｜石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆｜石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆｜石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
家庭剧场,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226981/1.m3u8?
古装剧场,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226323/1.m3u8
传奇剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_1052_720P_t10/c54_fast_1052_720P_t10.m3u8
都市生活,http://106.53.99.30/tv/gitv.php?id=0003
警匪悬疑,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_880_1080P_t10/c58_fast_880_1080P_t10.m3u8?d
抗战剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_884_720P_t10/c54_fast_884_720P_t10.m3u8
谍战剧场,https://mursor.ottiptv.cc/bst/dzjcvcc4m@4000000.m3u8
欢乐剧场,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226969/1.m3u8
经典老剧,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c55_fast_1051_720P_t10/c55_fast_1051_720P_t10.m3u8
电影大片,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c57_fast_738_1080P_t10/c57_fast_738_1080P_t10.m3u8?d
相声小品,http://221.13.235.230:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
中国通史,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1029_720P_t10/c60_fast_1029_720P_t10.m3u8
乡村剧场,http://106.53.99.30/tv/gitv.php?id=0011
世界历史,http://106.53.99.30/tv/gitv.php?id=0017
经典传奇,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1036_720P_t10/c60_fast_1036_720P_t10.m3u8
健康养生,https://mursor.ottiptv.cc/bst/jkysvcc4m@4000000.m3u8
纪实科教,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226559/1.m3u8?
金牌调解,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1039_720P_t10/c59_fast_1039_720P_t10.m3u8
第三调解室,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1033_720P_t10/c60_fast_1033_720P_t10.m3u8
健康大问诊,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1035_720P_t10/c60_fast_1035_720P_t10.m3u8
传奇故事,http://106.53.99.30/tv/gitv.php?id=0018
智勇闯关,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1027_720P_t10/c60_fast_1027_720P_t10.m3u8
爆笑综艺,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_954_720P_t10/c57_fast_954_720P_t10.m3u8
纪实档案,http://106.53.99.30/tv/gitv.php?id=0020
金牌综艺,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227004/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkcfszuSJNo6WZ8h7xrIswA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWi_zfgUXV5YnB6haFF-C2%2CEND
超级综艺,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226975/1.m3u8?
养生堂,http://gdctyuncdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1032_720P_t10/c60_fast_1032_720P_t10.m3u8
求索纪录,http://gslbserv.itv.cmvideo.cn/6000000002000032052/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索生活,http://gslbserv.itv.cmvideo.cn/6000000002000003382/1.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3
求索动物,http://gslbserv.itv.cmvideo.cn/6000000002000010046/1.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
黑莓电影,http://36.105.100.208:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
黑莓动画,http://36.105.100.208:35455/itv/1000000004000021734.m3u8
求索科学,http://gslbserv.itv.cmvideo.cn/6000000002000032344/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
精品体育,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226978/1.m3u8?
韩国|tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?韩国|tvN Movies
