更新时间,#genre#
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4meihd/50/index.m3u8?msisdn=20251222080205011e220cefbe4dbbae56d2a0ee9ab4a4&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251222080205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=218.28.233.106&SecurityKey=20251222080205&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2999cff34c92c644d272effac3b55f94&sv=10004&ct=android
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4ouhd/50/index.m3u8?msisdn=20251222080205f476a0c2ea0a440a8717c13001c596dd&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251222080205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=218.28.233.106&SecurityKey=20251222080205&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d785b21a7435947a39ff6ee344acefb6&sv=10004&ct=android
CCTV4,http://106.59.2.71:55555/rtp/239.200.201.180:4220
CCTV4,http://106.59.2.71:55555/rtp/239.200.201.181:4220
CCTV3,http://36.46.98.161:8025/rtp/239.112.205.221:5140
CCTV3,http://111.113.89.137:2000/rtp/239.121.4.151:8890
CCTV3,http://114.100.195.46:4022/rtp/238.1.78.170:7232
CCTV3,http://180.105.201.157:9981/rtp/239.49.1.3:6000
CCTV3,http://106.83.118.68:8188/rtp/235.254.198.53:1488
CCTV3,http://223.198.242.217:4000/rtp/239.253.64.244:5140
CCTV4,http://124.78.13.23:4022/udp/239.45.0.2:5140
CCTV3,http://125.80.157.49:7788/rtp/235.254.198.53:1488
CCTV4,http://36.46.98.228:8025/rtp/239.112.205.202:5140
CCTV3,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv3
CCTV5,https://stream1.freetv.fun/cctv5-55.m3u8
CCTV1,https://migu.188766.xyz/?migutoken=ea00510ce7092447a39c6c1a8a30f447&id=CCTV1&type=yy
CCTV5,https://www.wmviv.com/iptv/bc2t.php?id=cctv5
CCTV5,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/600/index.m3u8?msisdn=202512220802044bb72a736bc74a0ab5158dc09e551582&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=36f44ac72500b9a0197a784a96ad6ec2&sv=10004&ct=android
CCTV4,http://106.83.118.68:8188/rtp/235.254.198.183:7980
CCTV4,http://36.46.98.161:8025/rtp/239.112.205.202:5140
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.134:8786
CCTV5,http://124.78.13.23:4022/udp/239.45.1.69:5140
CCTV4,http://180.105.201.157:9981/rtp/239.49.8.131:6000
CCTV4,http://114.100.195.46:4022/rtp/238.1.78.236:7760
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.123:8000
CCTV5,https://stream1.freetv.fun/cctv5-93.ctv
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.124:8002
CCTV4,http://223.198.242.217:4000/rtp/239.253.64.196:5140
CCTV6,https://www.wmviv.com/iptv/bc2t.php?id=cctv6
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/1000/index.m3u8?msisdn=2025122208020449bf5ac800ac4037ac276170b9516544&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=db20d0b4506e0ea03b56c0330dc700b1&sv=10004&ct=android
CCTV4,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv4
CCTV6,http://116.235.57.19:4022/rtp/239.45.1.70:5140
CCTV6,http://106.59.2.71:55555/rtp/239.200.200.21:9020
CCTV4,http://125.80.157.49:7788/rtp/235.254.198.183:7980
CCTV5,http://36.46.98.228:8025/rtp/239.112.205.222:5140
CCTV6,http://124.78.13.23:4022/udp/239.45.1.70:5140
CCTV6,https://stream1.freetv.fun/cctv6-17.ctv
CCTV7,http://116.235.57.19:4022/rtp/239.45.3.56:5140
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/50/index.m3u8?msisdn=20251222080204e17cc3db121f4a4f98e0e880f7d43f89&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=576f39aec0b458b2ed52c8556f325170&sv=10004&ct=android
CCTV5,http://106.83.118.68:8188/rtp/235.254.198.54:1492
CCTV5,http://36.46.98.161:8025/rtp/239.112.205.222:5140
CCTV5,http://111.113.89.137:2000/rtp/239.121.4.152:8896
CCTV5,http://180.105.201.157:9981/rtp/239.49.1.5:6000
CCTV5,http://114.100.195.46:4022/rtp/238.1.78.171:7240
CCTV5,http://223.198.242.217:4000/rtp/239.253.64.245:5140
CCTV5,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv5
CCTV5,http://125.80.157.49:7788/rtp/235.254.198.122:1764
CCTV7,http://124.78.13.23:4022/udp/239.45.3.56:5140
CCTV6,http://36.46.98.228:8025/rtp/239.112.205.223:5140
CCTV8,http://106.120.13.232:4022/rtp/225.1.8.85:8000
CCTV6,http://36.46.98.161:8025/rtp/239.112.205.223:5140
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/1000/index.m3u8?msisdn=20251222080204aefd329a05b6486cbc343c7f18a9711f&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7e32c56681ab8ee0742e27f262c3cc75&sv=10004&ct=android
CCTV6,http://111.113.89.137:2000/rtp/239.121.4.153:8902
CCTV8,https://www.wmviv.com/iptv/bc2t.php?id=cctv8
CCTV6,http://180.105.201.157:9981/rtp/239.49.1.6:6000
CCTV6,http://114.100.195.46:4022/rtp/238.1.78.172:7248
CCTV6,http://223.198.242.217:4000/rtp/239.253.64.246:5140
CCTV6,http://125.80.157.49:7788/rtp/235.254.198.55:1496
CCTV7,http://36.46.98.228:8025/rtp/239.112.205.83:5140
CCTV6,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv6
CCTV8,http://124.78.13.23:4022/udp/239.45.1.71:5140
CCTV8,https://stream1.freetv.fun/cctv8-64.ctv
CCTV8,https://stream1.freetv.fun/cctv8-1.m3u8
CCTV8,https://stream1.freetv.fun/cctv8-42.ctv
CCTV7,http://106.83.118.68:8188/rtp/235.254.198.56:1500
CCTV7,http://36.46.98.161:8025/rtp/239.112.205.83:5140
CCTV7,http://111.113.89.137:2000/rtp/239.121.4.156:8920
CCTV7,http://114.100.195.46:4022/rtp/238.1.78.239:7784
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/50/index.m3u8?msisdn=20251222080204ecaa99beaf4d41ac8e60090eed136829&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a98904b6beec6a7623f17bc853c89c94&sv=10004&ct=android
CCTV7,http://180.105.201.157:9981/rtp/239.49.1.254:6000
CCTV9,https://www.wmviv.com/iptv/bc2t.php?id=cctv9
CCTV7,http://223.198.242.217:4000/rtp/239.253.64.54:5140
CCTV7,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv7
CCTV7,http://125.80.157.49:7788/rtp/235.254.198.56:1500
CCTV8,http://36.46.98.228:8025/rtp/239.112.205.224:5140
CCTV9,http://124.78.13.23:4022/udp/239.45.3.4:5140
CCTV10,https://stream1.freetv.fun/cctv-10gao-qing-2.m3u8
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/1000/index.m3u8?msisdn=202512220802048420d591da924ba09cf5799fa9686dd0&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0d8e210fc3802e9f5d191338036aa887&sv=10004&ct=android
CCTV10,https://www.wmviv.com/iptv/bc2t.php?id=cctv10
CCTV8,http://106.83.118.68:8188/rtp/235.254.198.57:1504
CCTV8,http://36.46.98.161:8025/rtp/239.112.205.224:5140
CCTV8,http://111.113.89.137:2000/rtp/239.121.4.154:8908
CCTV8,http://114.100.195.46:4022/rtp/238.1.78.173:7256
CCTV8,http://180.105.201.157:9981/rtp/239.49.1.8:6000
CCTV8,http://223.198.242.217:4000/rtp/239.253.64.247:5140
CCTV10,http://124.78.13.23:4022/udp/239.45.3.8:5140
CCTV8,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv8
CCTV9,http://36.46.98.228:8025/rtp/239.112.205.85:5140
CCTV11,http://116.235.57.19:4022/rtp/239.45.1.196:5140
CCTV11,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv11hd/50/20200103/index.m3u8?msisdn=20251222080204b770359ca7f442b3adf99c7acd0fd4e8&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2a364baf9b3146cf3c4fc8cc945b420d&sv=10004&ct=android
CCTV11,https://www.wmviv.com/iptv/bc2t.php?id=cctv11
CCTV9,http://106.83.118.68:8188/rtp/235.254.198.58:1508
CCTV9,http://36.46.98.161:8025/rtp/239.112.205.85:5140
CCTV9,http://114.100.195.46:4022/rtp/238.1.78.240:7792
CCTV9,http://111.113.89.137:2000/rtp/239.121.4.157:8926
CCTV11,http://106.59.2.71:55555/rtp/239.200.201.125:8480
CCTV9,http://223.198.242.217:4000/rtp/239.253.64.76:5140
CCTV10,http://36.46.98.228:8025/rtp/239.112.205.86:5140
CCTV11,https://stream1.freetv.fun/cctv11-16.m3u8
CCTV11,http://124.78.13.23:4022/udp/239.45.1.196:5140
CCTV10,http://36.46.98.161:8025/rtp/239.112.205.86:5140
CCTV10,http://106.83.118.68:8188/rtp/235.254.198.59:1512
CCTV12,https://www.wmviv.com/iptv/bc2t.php?id=cctv12
CCTV10,http://111.113.89.137:2000/rtp/239.121.4.158:8932
CCTV10,http://180.105.201.157:9981/rtp/239.49.8.54:9818
CCTV10,http://114.100.195.46:4022/rtp/238.1.78.241:7800
CCTV10,http://180.105.201.157:9981/rtp/239.49.8.134:6000
CCTV10,http://223.198.242.217:4000/rtp/239.253.64.87:5140
CCTV12,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv12hd/50/index.m3u8?msisdn=202512220802051debb72eafc0430584f79eecc2e3d42c&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20251222080205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=218.28.233.106&SecurityKey=20251222080205&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=69ec59f4876a0dd832aa2a7320d6fd6c&sv=10004&ct=android
CCTV10,http://125.80.157.49:7788/rtp/235.254.198.59:1512
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=e7e8abe9ae322869a93e8450014e08c5949217331c53007abb9f6eee64b06cc42f81828befee8b129005bcdebf805a1bbd19f0949e8329cf7ff4ab9379e930cfb8185ddf66c83b972ea6481e86
CCTV11,http://36.46.98.228:8025/rtp/239.112.205.213:5140
CCTV12,http://124.78.13.23:4022/udp/239.45.3.10:5140
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081
CCTV11,http://36.46.98.161:8025/rtp/239.112.205.213:5140
CCTV11,http://111.113.89.137:2000/rtp/239.121.4.150:9202
CCTV11,http://180.105.201.157:9981/rtp/239.49.1.11:6000
CCTV13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV11,http://114.100.195.46:4022/rtp/238.1.78.206:7502
CCTV13,https://www.wmviv.com/iptv/bc2t.php?id=cctv13
CCTV13,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctv13/1000/index.m3u8?msisdn=20251222080205dae3856f701348aebd91d9bef1a2da46&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20251222080205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=218.28.233.106&SecurityKey=20251222080205&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ba0a422c1439ce19eae816c45481197b&sv=10004&ct=android
CCTV11,http://223.198.242.217:4000/rtp/239.253.64.70:5140
CCTV12,http://36.46.98.228:8025/rtp/239.112.205.88:5140
CCTV13,http://124.78.13.23:4022/udp/239.45.1.198:5140
CCTV12,http://36.46.98.161:8025/rtp/239.112.205.88:5140
CCTV12,http://106.83.118.68:8188/rtp/235.254.198.60:1516
CCTV12,http://111.113.89.137:2000/rtp/239.121.4.159:8938
CCTV12,http://180.105.201.157:9981/rtp/239.49.8.135:6000
CCTV12,http://180.105.201.157:9981/rtp/239.49.8.55:9822
CCTV12,http://114.100.195.46:4022/rtp/238.1.78.242:7808
CCTV14,https://www.wmviv.com/iptv/bc2t.php?id=cctv14
CCTV14,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv14hd/1000/index.m3u8?msisdn=20251222080205f29bae0d55a548328cc38de015890e7a&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20251222080205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=218.28.233.106&SecurityKey=20251222080205&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a1c3eb157ffebd6e30f958bc135e1d8e&sv=10004&ct=android
CCTV12,http://223.198.242.217:4000/rtp/239.253.64.97:5140
CCTV14,http://124.78.13.23:4022/udp/239.45.3.23:5140
CCTV12,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv12
CCTV13,http://106.83.118.68:8188/rtp/235.254.198.9:1312
CCTV13,http://111.113.89.137:2000/rtp/239.121.4.13:8028
CCTV13,http://114.100.195.46:4022/rtp/238.1.79.35:4392
CCTV13,http://180.105.201.157:9981/rtp/239.49.1.13:6000
CCTV15,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/50/index.m3u8?msisdn=202512220802053c10a0b19a524578a2c21f7f3c20435a&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20251222080205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=218.28.233.106&SecurityKey=20251222080205&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a90e3008e013b04c3609b1811da5edf5&sv=10004&ct=android
CCTV13,http://223.198.242.217:4000/rtp/239.253.64.59:5140
CCTV15,https://www.wmviv.com/iptv/bc2t.php?id=cctv15
CCTV15,http://106.59.2.71:55555/rtp/239.200.201.112:8496
CCTV13,http://125.80.157.49:7788/rtp/235.254.198.9:1312
CCTV14,http://36.46.98.228:8025/rtp/239.112.205.91:5140
CCTV15,http://124.78.13.23:4022/udp/239.45.1.200:5140
CCTV13,http://nn.7x9d.cn/mk.php?ip=119.55.86.82:8014&id=cctv13
CCTV16,http://106.59.2.71:55555/rtp/239.200.200.194:8780
CCTV14,http://106.83.118.68:8188/rtp/235.254.198.61:1520
CCTV14,http://36.46.98.161:8025/rtp/239.112.205.91:5140
CCTV14,http://111.113.89.137:2000/rtp/239.121.4.160:8944
CCTV14,http://180.105.201.157:9981/rtp/239.49.8.56:9826
CCTV14,http://114.100.195.46:4022/rtp/238.1.78.243:7816
CCTV14,http://180.105.201.157:9981/rtp/239.49.8.136:6000
CCTV14,http://223.198.242.217:4000/rtp/239.253.64.115:5140
CCTV14,http://125.80.157.49:7788/rtp/235.254.198.61:1520
CCTV15,http://36.46.98.228:8025/rtp/239.112.205.214:5140
CCTV17,https://stream1.freetv.fun/cctv17-42.ctv
CCTV17,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv17hd/50/index.m3u8?msisdn=20251222080205c44cc4ffdf8f492e9ede9a259126cd9f&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20251222080205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=218.28.233.106&SecurityKey=20251222080205&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dc8d967079eca65bc139da8e62659307&sv=10004&ct=android
CCTV17,http://106.59.2.71:55555/rtp/239.200.201.128:8504
CCTV15,http://218.17.33.178:53290/tsfile/live/1015_1.m3u8?key=txiptv
CCTV15,http://36.46.98.161:8025/rtp/239.112.205.214:5140
CCTV15,http://111.113.89.137:2000/rtp/239.121.4.202:9208
CCTV15,http://114.100.195.46:4022/rtp/238.1.78.222:7648
CCTV15,http://180.105.201.157:9981/rtp/239.49.1.15:6000
CCTV4K,http://106.59.2.71:55555/rtp/239.200.200.202:8784
CCTV15,http://106.83.118.68:8188/rtp/235.254.198.11:1320
CCTV15,http://223.198.242.217:4000/rtp/239.253.64.72:5140
CCTV17,http://124.78.13.23:4022/udp/239.45.3.52:5140
CCTV16,http://36.46.98.228:8025/rtp/239.111.205.134:5140
CCTV5+,https://www.wmviv.com/iptv/bc2t.php?id=cctv5p
CCTV5+,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/600/index.m3u8?msisdn=202512220802040a0c5fbd4db34a3786b4abcc93f33e9d&mdspid=&spid=699004&netType=0&sid=5500516288&pid=2028597139&timestamp=20251222080204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=218.28.233.106&SecurityKey=20251222080204&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6b61012c1b38852150d5dba76d5430f4&sv=10004&ct=android
CCTV5+,http://106.59.2.71:55555/rtp/239.200.200.9:8004
CCTV16,http://36.46.98.161:8025/rtp/239.111.205.134:5140
CCTV16,http://111.113.89.137:2000/rtp/239.121.4.122:8008
CCTV16,http://223.198.242.217:4000/rtp/239.253.64.251:5140
CCTV16,http://223.198.242.217:4000/rtp/239.253.64.126:5140
CCTV老故事,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251222080206e77ade561e8843858166689ab019bf01&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251222080206&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=218.28.233.106&SecurityKey=20251222080206&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9db4d54abbd6eaf3e63f38bd5ca8ebbe&sv=10004&ct=android
